"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"dwora";0;0;0,000253031808271117;0;0;0;0;0;0;0;7,8603191871832e-05;0;0;0;0;0;0;0;0;0
"dworach";0;0;0;0;0;0;0;0;8,87621122706282e-05;0,000100612188876305;0,000219765093453917;0,000161088392874106;0;0;0;0;0;0;0;0
"dworak";0;0;0;0;0;0;0;0;0,000209256133198227;0;0;9,4941223607819e-05;0;0;0;0;0;0,000117557151196899;0;0
"dworek";0;0;0;0;0;0;0;0;0;0,00100760450057247;0;0,00011523269373135;0;0;0;0;0;0;0;0
"dworem";0;0;0;0;0;0;0;0;0;0,000287887000163564;0;0,00011523269373135;0;0;0;0;0;0;0;0
"dworka";0;0;0;0,0015017758114319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0
"dwornoœæ";0;0;0;0;0;0;0;0;0;0;0,000157206383743664;0,00011523269373135;0;0;0;0;0;0;0;0
"dworny";0;0;0;0;0;0;0;0;8,87621122706282e-05;0;0;8,05441964370529e-05;0;0;0;0;0,000106952008055613;9,9730611411707e-05;0;0
"dworowaæ";0;0;3,80850820733519e-05;0;0;0;0;0;7,64555220000765e-05;0,000173325244821908;0;6,93769945885944e-05;0;0;0;0;0;0,000171806545829396;0;0
"dworski";0;0;0,000363838624668246;0;0;0;0;0;0,000664003055990751;0,000225794990142067;4,10999383409731e-05;0,000482021810508174;0;0;0;0;0;0;0;5,9261876293627e-05
"dworu";0;0;0,000363838624668246;0;0;0;0;0;0,000796803667188902;0,000225794990142067;0,000246599630045839;0,000241010905254087;0;0;0;0;0;0;7,35784129354093e-05;0
"dwory";0;0;0,00010423755928576;0;0;0;0;0;0;0,000118596307919499;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"dworzanin";3,82819208376393e-05;0;0;0;0;0;0;0;0,000398401833594451;0,000602119973712178;0,000205499691704866;0,000421769084194653;0;0;0;0;0;0;0;5,9261876293627e-05
"dworze";0;2,0848970060879e-05;0,000571276231100278;0;0;0;0;2,80898876404494e-05;3,82277610000382e-05;0,000129993933616431;0,000141971511050116;0,000208130983765783;0;0;0;0;4,60617227084293e-05;4,2951636457349e-05;6,35404752827551e-05;0
"dworzec";5,11742246465379e-05;0;0,000574800343404344;0;0;0;0;0,00136967668518637;0;0;5,49412733634793e-05;0;0;0;0;0;0;0;0;0
"dwóch";5,16750608593267e-05;5,37719495873416e-05;0,000125014797993614;0,00031799085032146;0,000122130041481937;0;1,48470905291935e-05;5,92749236722811e-05;8,06677351096451e-05;0,000121916242466603;0,000160889034013385;0,000203331182909865;0;0;0,000118836925310199;0,000339804715415975;9,71988614801109e-05;5,03533316804877e-05;9,93202243559211e-05;3,19979875314941e-05
"dwójka";0;0;9,92287158186125e-05;0;0,000180952765305366;0;0,000109990222528255;4,87911683754552e-05;0;0;0;0;0;0,00660443191698177;0;0;0;0;0,000110367619403114;0
"dwójkowy";0;0;0;0;0;0;0,000315532683784894;9,33125869350383e-05;0;0;0;0;0;0;0;0;0;0;0;0
"dwóm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000213904016111226;9,9730611411707e-05;0,0001967152196287;7,92196552332775e-05
"dwór";0;0;0,000427938789905266;0;0;0;0;3,71328116541394e-05;0,00015160305381177;0,000572808776708277;9,38380645653799e-05;9,17113982855115e-05;0;0;0;0;0,000121780570694368;0;0;4,51016067856487e-05
"dwu";0,000174808114282154;0,00019292587491059;2,51728699944274e-05;0;0,000275430377099148;0,000950856389057624;0,00062781539460836;7,42656233082788e-05;0;0;0;0;0;0;0;0;0;0;0;0,000225508033928243
"dwudziesta";0;0;0,000312712677857281;0;0;0;0;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;0,000186759849482512
"dwudziestoletni";0;0;5,21187796428801e-05;0;0;0;0;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;9,33799247412558e-05
"dwudziestu";1,13409554763793e-05;3,21849620233774e-05;0,000127384149879782;0,000232628016649981;0,000107213912455414;0;4,88766311578418e-05;7,22715130378874e-05;5,90129408039021e-05;0;1,21757884820822e-05;5,3549310340269e-05;0;0;0;0;2,3702126800081e-05;2,21017598500884e-05;1,08987413231194e-05;7,0224929761823e-05
"dwudziesty";0;3,15772907353381e-05;2,88413217966591e-05;0;0,000157784474719216;9,07854206575411e-05;0;4,25441902480269e-05;0;0;0;5,25382674077202e-05;0;0;0;0;0;0;0;0,000206697123552338
"dwukrotny";0;0;4,387413236261e-05;0;0,000120012823569648;0;0;3,23596374563216e-05;0;4,99178045517398e-05;2,72586033184669e-05;3,99612561899906e-05;0;0;0;0;0;4,94804180673933e-05;2,43996080282342e-05;3,93040973539765e-05
"dwulicowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000153013730764042;0;0;0,000113337703680906
"dwunasta";0;7,24278873390963e-05;6,61524772124084e-05;0;0;0,000104115902065948;0;4,87911683754552e-05;0;0;0;0;0;0;0;0;8,00076275525659e-05;0;0;5,9261876293627e-05
"dwunastu";5,70270740032661e-05;0,000161839468898561;4,92723736289408e-05;0,000389917032662778;0;0;0;7,26822873244437e-05;3,29713091574626e-05;0;2,04083213347704e-05;0;0;0;0,000437149759883459;0;7,94561470520557e-05;0;1,82678120102102e-05;5,88533931252177e-05
"dwunasty";0;0,000114125827460854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000126069350260995;0;0;9,33799247412558e-05
"dwusieczny";0;6,92587793946994e-05;0,000189773856203338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dwustu";2,53896170287407e-05;0;0;0;0,000240025647139296;0;0;0;4,40384989275221e-05;0;5,45172066369339e-05;0;0;0;0;0,001669569700645;5,30632470495187e-05;4,94804180673933e-05;2,43996080282342e-05;3,93040973539765e-05
"dwuznaczny";0;0;0;0;0;0;0,000173313424149329;0;0;0;0;0;0;0;0;0;0;0,000352671453590697;0;9,33799247412558e-05
"dybaæ";0;0;0;0;0;0;0;0;0;0;7,8603191871832e-05;0;0;0;0;0;0,000153013730764042;0;0;0
"dyby";0;0;0;0;0;0;0;0;0,000104628066599113;0;0;0;0;0;0;0;0;0,000117557151196899;0,000115938729790579;0
"dycha";0;6,92587793946994e-05;0;0;0;0;0;0;0;0,000143943500081782;0;0;0;0;0;0;0;0;0;0
"dychaæ";0;0;0;0;0;0;0;0;0;0,000237192615838999;6,47618568493258e-05;0;0;0;0;0;0;0;0;9,33799247412558e-05
"dyæ";0;0;0;0;0;0;0;0;0,000126989873270666;0;0;0,00011523269373135;0;0;0;0;0;0;0;0
"dyferencjêdyferencja";0;0;0;0;0;0;0;0;0,000126989873270666;0,000143943500081782;0;0;0;0;0;0;0;0;0;0
"dyferencjidyferencja";0;0;0;0;0;0;0;0;0;0;7,8603191871832e-05;0,00011523269373135;0;0;0;0;0;0;0;0
"dyffryn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000306027461528085;0;0;0,000340013111042719
"dygn¹æ";0;0;0;0;0;0;0;0;0;0,000355788923758498;0;0,000189882447215638;0;0;0;0;0;0;5,79693648952897e-05;0
"dygnitarz";0;0;0;0;0;0;0;0;0;0,000118596307919499;6,47618568493258e-05;0,00123423590690165;0;0;0;0;0;0;0;0
"dygotaæ";0;0;8,65239653899774e-05;0;0;0,000453927103287706;0;0,000170176760992108;0;0;0;0,00010507653481544;0;0;0;0;0,000279055398034041;0;0,000160394498753522;0,000258371404440423
"dyktowaæ";0;0;0;0;0;0;0,000126646403242148;0;0;0;4,73238370167053e-05;0;0;0;0;0;0;8,59032729146981e-05;4,23603168551701e-05;6,82360968952576e-05
"dym";0,000155502997107098;7,78779395694603e-05;0,000118550529176651;0,000375259945098412;0,00025942546053475;0,000124389348222395;0;3,49750701639475e-05;9,51957259709111e-05;1,79841190431945e-05;0,000225873420174469;0,000201558380390725;0;0;0;0;0,000344112159696876;7,13061591407686e-05;0,000167020639774178;7,08013475398915e-05
"dymarka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000153013730764042;0;0,00014071792666952;0
"dymek";0;0;0,000126515904135559;0;0;0;0;0;0;0;7,8603191871832e-05;0;0;0;0;0;0;0;0;0
"dymiæ";0,000171081222009798;1,79821632109512e-05;1,64241245429803e-05;0;0;0,000155097370302116;0;2,42274291081479e-05;3,29713091574626e-05;7,47462064520379e-05;6,12249640043111e-05;0,000149593533413706;0;0;0;0;0,000198640367630139;0;1,82678120102102e-05;0
"dymówa";0;0;0;0;0;0,000199120547556636;0;0;0;0;0;0;0;0;0;0;0,000459041192292127;0;0;0
"dynastia";0;0;0;0;0;0;0;0;0;0;0;9,4941223607819e-05;0;0;0;0;0;0,000117557151196899;0;9,33799247412558e-05
"dyplomacja";0;0;0;0;0;0,000199120547556636;0,000210355122523263;0;0;0;0;0;0;0;0;0;0;0;0;0
"dyplomata";0;0;0;0;0;0;0,000379939209726444;5,61797752808989e-05;0;0;0,000189295348066821;0;0;0;0;0;9,21234454168586e-05;0;0;6,82360968952576e-05
"dyplomatyczny";0;0;0;0;0;0,000119882515135168;0,000126646403242148;5,61797752808989e-05;0;0;0;0;0;0;0;0;0,000184246890833717;8,59032729146981e-05;0;0
"dyrektor";0;0;0;0;0,00171078170278125;0;8,66567120746646e-05;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;0
"dyscyplina";0;0;0;0;0;0;0,000164985333792383;9,75823367509105e-05;0,00013280061119815;0;0,000123299815022919;0,000120505452627044;0;0;0;0;0;0;3,67892064677046e-05;0
"dysk";0;0;0;0;0;0;8,66567120746646e-05;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;5,79693648952897e-05;0
"dyska";0;0;5,21187796428801e-05;0;0;0,000164057159633531;0;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;0
"dyskrecja";0;0;0;0;0;0;7,35159604510943e-05;0;0;0,000100612188876305;0;0;0;0;0;0;0,000106952008055613;9,9730611411707e-05;0;0
"dyskretny";0;0;0;0;0;0;0,00021998044505651;0;6,64003055990751e-05;0;0;0;0;0;0;0;0,000240022882657698;0,000373027573697751;0,000147156825870819;0,000118523752587254
"dyskurs";0;0;0;0;0;0;6,3323201621074e-05;0;0,000229366566000229;0;0;0;0;0;0;0;9,21234454168586e-05;0;8,47206337103402e-05;0,000136472193790515
"dyskusja";0;0;0;0;0,000137715188549574;7,92380324214687e-05;0,000376689236765016;7,42656233082788e-05;0;0;3,12793548551267e-05;0;0;0;0;0;0,000182670856041552;0,000113557949908716;8,399593943877e-05;0
"dyskutant";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000142682247869056;7,03589633347601e-05;0
"dyskutowaæ";0;0;0;0;0;0;0,000126646403242148;0;0;0;0;6,93769945885944e-05;0;0;0;0;0,000276370336250576;0;0,00012708095056551;0,000136472193790515
"dysponowaæ";0;0;0;0;0,000631137898876866;9,07854206575411e-05;0,000911122412733201;0;0;0;0;0;0;0;0;0;0,000139527699017021;0,000130106792614875;6,41577995014088e-05;0,000155022842664254
"dysponuj¹c";0;0;0;0;0;0;0,000210355122523263;0;0;0;0;0;0;0;0;0;0;0;0;0,000113337703680906
"dyspozycja";0;0;0;0;0,000208355036983019;0,000119882515135168;0,000189969604863222;5,61797752808989e-05;7,64555220000765e-05;0;0;0;0;0;0;0;0;0;0;0
"dysputa";0;0;0;0;0;0;0;0;0;0;5,49412733634793e-05;0,000161088392874106;0;0;0;0;0;0;9,83576098143501e-05;0,000158439310466555
"dystans";0;0;0;0;0,000542858295916097;0;0,00021998044505651;4,87911683754552e-05;0;0;0;0;0;0;0;0;0;7,46055147395501e-05;0,000110367619403114;0,000118523752587254
"dystrakcja";0;0;0;0;0,000285130283796875;0;8,66567120746646e-05;0;0;0,000118596307919499;0;0;0;0;0;0;0;0;0;0
"dysydent";0;0;0;0;0;0;0;0;0;0;0,000259047427397303;9,4941223607819e-05;0;0;0;0;0;0;0;0,000280139774223767
"dysza";3,82819208376393e-05;0,000289711549356385;0;0;0,000723811061221463;0;0;4,87911683754552e-05;0;0;4,10999383409731e-05;0;0;0;0;0;0,000240022882657698;0;0;0
"dysz¹c";0,000114845762512918;0;0;0;0;0,000104115902065948;0;9,75823367509105e-05;6,64003055990751e-05;0,000150529993428045;0;0;0;0;0;0;0;0;0;5,9261876293627e-05
"dyszeæ";2,91346857136923e-05;0;2,51728699944274e-05;0;0;0,000237714097264406;0;0,000148531246616558;0;5,72808776708277e-05;0;0;0;0;0;0;6,08902853471839e-05;0;8,399593943877e-05;0,000135304820356946
"dyszel";2,91346857136923e-05;0,000137804196364707;5,03457399888549e-05;0;0;0;0;0;0;0,000114561755341655;0;4,58556991427557e-05;0;0;0;0;6,08902853471839e-05;5,6778974954358e-05;8,399593943877e-05;0
"dywan";0;0;0;0,000684707582653598;0;0;0;8,50883804960538e-05;5,78987412680056e-05;0;0;0;0;0;0;0;0,000209291548525531;6,50533963074374e-05;3,20788997507044e-05;0,000103348561776169
"dzban";0,000166902472046124;6,31545814706763e-05;0,00034609586155991;0;0;0;4,79538111964842e-05;0;0;6,56284414953531e-05;3,58377069904349e-05;0;0;0;0;0;0;0;3,20788997507044e-05;0
"dzbanek";0;0;0,000253031808271117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0
"dziaæ";0;0;5,03457399888549e-05;0;0;0;4,18543596405573e-05;3,71328116541394e-05;0;5,72808776708277e-05;9,38380645653799e-05;0;0;0;0;0;0;0,000113557949908716;2,799864647959e-05;4,51016067856487e-05
"dziad";0,000116538742854769;0,000110243357091766;0,000427938789905266;0;0;0;0;0;0;0,000114561755341655;0;0,000183422796571023;0;0;0;0;6,08902853471839e-05;0;8,399593943877e-05;4,51016067856487e-05
"dziadek";5,82693714273847e-05;0;0,000226555829949847;0,000597616679424667;0;0;0;0;0;0;0;9,17113982855115e-05;0;0;0,00134001834251126;0;0;0,000113557949908716;2,799864647959e-05;4,51016067856487e-05
"dziadkowie";0;0;5,21187796428801e-05;0;0;0;0;0;0;0,000118596307919499;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"dziadkowy";7,32137635793834e-05;0;6,32579520677793e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dziadowski";0;6,92587793946994e-05;0,000126515904135559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dziady";4,40790778656911e-05;0;0,000114255246220056;0;0;0;0;0;0,000152911044000153;0;0;0,000138753989177189;0;0;0;0;0;0;0;6,82360968952576e-05
"dziadyga";0;0;5,21187796428801e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000117557151196899;0;0,000186759849482512
"dzia³";0,000153127683350557;7,24278873390963e-05;0;0;0;0,000104115902065948;0;0;0,00013280061119815;0;0,000452099321750704;0,000301263631567609;0;0;0;0;0;0;0;0
"dzia³a";1,90090246677554e-05;0;0;0;0;0,000310194740604231;8,1924057394573e-05;7,26822873244437e-05;6,59426183149253e-05;0;0,00057143299737357;8,97561200482238e-05;0;0;0;0;3,97280735260279e-05;0,000259319445655462;3,65356240204204e-05;0,000147133482813044
"dzia³aæ";0;1,29573925599673e-05;1,1834717918008e-05;0;0,000712196285468171;0,000409780743523885;0,000432900971644438;8,72876933632402e-05;7,12743273916744e-05;0;4,41168219733759e-05;4,31169957504003e-05;0;0;0;0;5,72536505523971e-05;0,000293633371025211;3,9489666841166e-05;0,000190835734927207
"dzia³alnoœæ";0;0;0;0;0;0,000416463608263791;0,000274975556320638;0;0;0;0;0;0;0;0;0;0,000160015255105132;7,46055147395501e-05;3,67892064677046e-05;0,000118523752587254
"dzia³anie";0;0;1,1834717918008e-05;0;6,47451168607428e-05;0,000894067076779385;0,000550964873002013;1,7457538672648e-05;7,12743273916744e-05;2,69299062633794e-05;1,47056073244586e-05;0;0,000388916380942597;0;0;0;0,000114507301104794;0,000106775771281895;7,8979333682332e-05;6,36119116424023e-05
"dzia³em";6,03214597704848e-05;0,000114125827460854;0;0;0;0;0;0;0;0;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"dzia³o";0;0;1,1834717918008e-05;0;0,000194235350582228;0,000223516769194846;0,000118063901357574;0,000192032925399128;7,12743273916744e-05;5,38598125267588e-05;0,000411757005084841;0,000150909485126401;0;0;0;0;2,86268252761985e-05;2,66939428204738e-05;2,63264445607773e-05;2,12039705474674e-05
"dzia³owy";0;0;0;0;0;0;0;7,68810560159047e-05;0;0;0,000129523713698652;9,4941223607819e-05;0;0;0;0;0;0;0;0
"dzia³u";0,000180964379311454;0;0;0;0,000285130283796875;0;0;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;0
"dzianet";0;0;0;0;0;0;0;0;0,000177524224541256;0,00020122437775261;0;8,05441964370529e-05;0;0;0;0;0;9,9730611411707e-05;0;0
"dziarski";5,11742246465379e-05;0;0,000663231165466551;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000106952008055613;9,9730611411707e-05;0;0
"dziatki";0,000603214597704848;0;0,000364831457500161;0;0;0;0;0;0;0;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"dziatwa";5,11742246465379e-05;4,84098093338204e-05;0,000309507877217724;0;0;0;0;0;0;0,000100612188876305;0;0;0;0;0;0;0;0;0;0
"dzi¹s³o";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000126069350260995;0;5,79693648952897e-05;0,000280139774223767
"dzicz";0;0;0,000253031808271117;0;0;0;0;0;0;0,000143943500081782;0;0;0;0;0;0;0;0;0;0
"dziczyzna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0,000113337703680906
"dzida";6,67609888184497e-05;0,00391558405118193;0,000230730574373273;0,000684707582653598;0;0;0;0;0;0;0,000143350827961739;0;0;0;0;0;0;0,000195160188922312;0;5,16742808880846e-05
"dzieci";5,67047773818965e-05;0,000300392978884856;0,000117585369119798;0;5,36069562277069e-05;0;8,14610519297363e-05;0,000260177446936395;7,86839210718694e-05;8,9188521159504e-05;3,65273654462466e-05;0,000196347471247653;0;0;0;0;0,000260723394800891;0,000309424637901238;0,000228873567785507;0,000140449859523646
"dzieci…";0;0;0;0;0;0;0;4,87911683754552e-05;0;0;4,10999383409731e-05;6,02527263135218e-05;0;0;0;0;0;7,46055147395501e-05;3,67892064677046e-05;5,9261876293627e-05
"dzieciach";0;5,70629137304271e-05;5,21187796428801e-05;0;0;0;0;0;0;0;0;9,4941223607819e-05;0;0;0;0;0;0;0;0
"dzieciak";0;0;3,80850820733519e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000368493781667434;0,000257709818744094;0,000635404752827551;0,000136472193790515
"dzieciê";0,000869961818991144;0,000338868665336743;0,000574800343404344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,9178804907175e-05;0
"dzieciêcy";7,6168851086222e-05;4,80361560105517e-05;6,58111985439149e-05;0;0;6,9052514142843e-05;0;3,23596374563216e-05;4,40384989275221e-05;0;0;3,99612561899906e-05;0;0;0;0;0;0;2,43996080282342e-05;3,93040973539765e-05
"dziecina";0,000180964379311454;5,70629137304271e-05;0,00010423755928576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dziecinada";0;0;0;0;0;0;0,000105177561261631;9,33125869350383e-05;0;0;0;0;0;0;0;0;0;0;0;0
"dziecinny";0;1,53649736086691e-05;4,21010927085847e-05;0;0,000153550493627713;4,4174644498364e-05;4,66670209071812e-05;0,000103506403675029;2,81725445990369e-05;9,58010565256356e-05;1,74380198326205e-05;2,55642290192246e-05;0;0;0;0;0;6,33077565644022e-05;0;2,51438278459982e-05
"dzieciñstwo";0;0;0;0;0;0;0,000253292806484296;5,61797752808989e-05;0;8,66626224109542e-05;4,73238370167053e-05;0;0;0;0;0;0;0;0,00016944126742068;0
"dzieciom";0;0;0,00015635633892864;0;0;0;8,66567120746646e-05;0;0;0;0;0;0;0;0;0;0;0;5,79693648952897e-05;0
"dzieciuch";0;0;0,00015635633892864;0;0;0;0;0;0,000104628066599113;0,000118596307919499;0;0;0;0;0;0;0;0;0;0
"dziecko";5,67047773818965e-05;8,58265653956731e-05;9,79878075998321e-05;0,000232628016649981;0;0;0,000260675366175156;0,000101180118253042;9,83549013398368e-05;0,000133782781739256;7,30547308924932e-05;1,7849770113423e-05;0;0;0;0;0,000165914887600567;0,000464136956851857;0,000588532031448446;0,00012289362708319
"dzieæmi";3,80180493355108e-05;1,79821632109512e-05;3,28482490859605e-05;0;0;5,16991234340385e-05;2,73080191315244e-05;0;0;7,47462064520379e-05;8,16332853390815e-05;0;0;0;0;0;3,97280735260279e-05;7,40912701872747e-05;7,30712480408409e-05;2,94266965626088e-05
"dziedzic";8,81581557313821e-05;0,000166791760487032;0;0;0;0;0;0;7,64555220000765e-05;0;0;6,93769945885944e-05;0;0;0;0,00579710144927536;0;0;0;0
"dziedzictwo";0;5,51216785458828e-05;5,03457399888549e-05;0,000597616679424667;0;0;8,37087192811146e-05;7,42656233082788e-05;5,05343512705899e-05;0;3,12793548551267e-05;0;0;0;0;0;0;0;0;0,000135304820356946
"dziedziczka";0;0;5,21187796428801e-05;0;0;0;0;0;0;0;0;0,000379764894431276;0;0;0;0;0;0;0;9,33799247412558e-05
"dziedzicznoœæ";0;0;0;0;0;0;0,000346626848298658;0;0;0;0;0;0;0;0;0;0;0,000117557151196899;5,79693648952897e-05;0
"dziedziczny";0;4,1697940121758e-05;0,000190425410366759;0;0;0;0,00031661600810537;0;0;8,66626224109542e-05;0;0;0;0;0;0;0;0;4,23603168551701e-05;0
"dziedziczyæ";6,67609888184497e-05;0,000189463744412029;5,76826435933183e-05;0;0;0;4,79538111964842e-05;4,25441902480269e-05;0;0;0;5,25382674077202e-05;0;0;0;0;0;0,000130106792614875;0;0
"dziedzina";6,67609888184497e-05;0;0;0;0;9,07854206575411e-05;0,000287722867178905;0,000127632570744081;0;0;0;0;0;0;0;0;0,000139527699017021;0;3,20788997507044e-05;5,16742808880846e-05
"dziedziniec";8,81581557313821e-05;0;0,000533191149026926;0,00180831826401447;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000171806545829396;0;0,000136472193790515
"dziegieæ";0;0;0;0;0;0;0;0;0;0;7,8603191871832e-05;0;0;0;0;0;0,000306027461528085;0;0;0
"dzieje";2,06700243437307e-05;9,77671810678938e-06;1,78592568562306e-05;0,000105996950107153;9,77040331855497e-05;9,83789951123396e-05;8,1658997910564e-05;6,58610263025345e-05;4,48154083942473e-05;8,12774949777357e-05;4,43831817967958e-05;8,94657204803404e-05;0,000146724188759088;0;0;0;6,47992409867406e-05;3,02119990082926e-05;3,47620785245724e-05;7,99949688287352e-06
"dziel¹c";0,000204696898586151;9,68196186676408e-05;8,84308220622067e-05;0;0;0;7,35159604510943e-05;0;0;0;0;0;0;0;0;0;0;0;0;0
"dzielenie";0;0;0;0;0;0;0,000173313424149329;0;0;0,000118596307919499;0;0;0;0;0;0;0;0;0;9,33799247412558e-05
"dzieli";0,000200282966455349;0,000126309162941353;8,65239653899774e-05;0;0;0;9,59076223929685e-05;0;0;0;0;0;0;0;0;0;6,97638495085103e-05;0;3,20788997507044e-05;5,16742808880846e-05
"dzieliæ";3,65889404957877e-05;9,51841483626737e-05;6,32269488942139e-05;0;0,000129712730267375;4,97557392889581e-05;6,57037581178514e-05;5,82917836065792e-05;3,17319086569704e-05;3,59682380863891e-05;2,94617504575394e-05;5,75881086830642e-05;0;0;0;0;3,8234684410764e-05;7,13061591407686e-05;3,51622399524585e-05;9,91218865558481e-05
"dzielim";6,03214597704848e-05;0;0,00010423755928576;0;0;0;0;0;0;0;0;9,4941223607819e-05;0;0;0;0;0;0;0;0
"dzielna";0,000255871123232689;0,000580917712005845;0,000221077055155517;0;0;0;0;0;0;0;0;8,05441964370529e-05;0;0;0;0;0;0;0;0
"dzielnica";0;0;0;0;0;0;0;7,68810560159047e-05;0,000209256133198227;0;0;0;0;0;0;0;0;0;0,000115938729790579;0
"dzielnoœæ";0,000102348449293076;0,000338868665336743;0,00026529246618662;0;0,000241892707041084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dzielny";0,000589279764700417;0,000413589753851878;0,000229937743601724;0;8,9852742603403e-05;0;0;0;0,00049456963736194;0;4,08166426695407e-05;0,000149593533413706;0;0;0;0;7,94561470520557e-05;3,70456350936374e-05;1,82678120102102e-05;2,94266965626088e-05
"dzie³o";0,000342162444019597;0,000323678937797122;0,000229937743601724;0;0,000179705485206806;0;0,000355004248709817;0,000218046861973331;0;0;8,16332853390815e-05;0;0;0;0;0;3,97280735260279e-05;0,000185228175468187;0,000200945932112312;0,000353120358751306
"dziennik";0;0;0;0;0,000285130283796875;0;0,000173313424149329;0,000153762112031809;0;0;0;0;0;0;0;0;0;0;0;0
"dzienny";2,26819109527586e-05;4,29132826978366e-05;5,87926845598992e-05;0;0,000107213912455414;3,08441630899573e-05;8,14610519297363e-05;4,33629078227324e-05;1,96709802679674e-05;0;1,21757884820822e-05;1,7849770113423e-05;0;0;0,000260807487496076;0;2,3702126800081e-05;0;1,08987413231194e-05;5,26686973213673e-05
"dzieñ";0,000294547846898162;0,000259083029829919;0,000415227721907361;0,000847975600857226;0,000146556049778325;0,000140541421589056;0,000163317995821128;0,000237099694689124;0,000340597103796279;0,000558782777971933;0,00042164022706956;0,000333463139972178;0;0;0,000237673850620398;0;0,000345595951929283;0,000322261322755121;0,000203606459929638;0,000447971825440917
"dzieñ…";0;0;0;0;0;0;0;7,68810560159047e-05;0;0;0;9,4941223607819e-05;0;0;0;0;0;0;5,79693648952897e-05;0
"dzier¿awa";5,11742246465379e-05;0;0;0;0;0;0;0;8,87621122706282e-05;0,000301836566628914;0,000219765093453917;0;0;0;0;0;0;0;0;0
"dzier¿awca";0;0;4,42154110311034e-05;0;0;0;0;0;0,000355048449082513;0;0,000494471460271314;8,05441964370529e-05;0;0;0;0;0;0;0;0
"dzier¿awiæ";0;0;0;0;0;0;0;0;0,000126989873270666;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0
"dzier¿¹c";0,000665264920404992;0;0,00013264623309331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9730611411707e-05;4,9178804907175e-05;0
"dzier¿eæ";0,000292855054317534;0;6,32579520677793e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dzier¿yæ";0,000734370877002946;0,000252618325882705;0,000259571896169932;0;0;0;0;0;0;0;3,58377069904349e-05;0,00010507653481544;0;0;0;0;0,000139527699017021;0;0,000128315599002818;0
"dzier¿ym";0;6,92587793946994e-05;6,32579520677793e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dziesi¹ta";0;6,31545814706763e-05;8,65239653899774e-05;0;0,000157784474719216;0,000181570841315082;0;0;0;0;3,58377069904349e-05;5,25382674077202e-05;0;0;0;0;0;0;0;5,16742808880846e-05
"dziesi¹tka";0;0;0;0;0,000241892707041084;0;0;6,52226992945888e-05;0;0;5,49412733634793e-05;0;0;0;0;0;0;0;4,9178804907175e-05;0
