"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"mam…";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"mama";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000702180483501966;0,000419965625143788
"mamadalu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000175545120875491;0,000139988541714596
"mamiæ";0,000216846607222993;0;0,000194875795853672;0;0;0;0;0;0;0,000151868027642116;0;0;0;0;0;0;0;0;0;0
"mamka";0,000122642445260127;0,000178550336673983;5,51081809200969e-05;0;0;0;0;0,00018130148316447;0;0;0;0;0;0;0;0;0;0;0;0
"mamli";0;0;0,0001576839652009;0;0;0;0;0;0;0,00018432627315988;0;0;0;0;0;0;0;0;0;0
"mamrotaæ";0;0;0;0;0;0,000321078824851501;0;7,8082298742875e-05;0;0;5,95521676989042e-05;0;0;0;0;0;0;0;5,28443469759822e-05;0,000168563000421408
"mamut";0;0;0;0;0,000447397723217153;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"man";0,000701846685833854;0;0;0;0,000447397723217153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"manekin";0;0;0;0;0;0;0;0,000389075672861017;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"manewr";0;0;0;0;0,0011058446845116;0;0,000108747838293317;0,000106854282586328;0;0;0;0;0;0;0;0;0;0;0;0
"manewrowaæ";0;0;0;0;0;0;0,000131990149987578;0,000259383781907345;0;0;0;0;0;0;0;0;0;0;0;0
"mania";0;0;0;0;0;0;0,000131990149987578;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"maniera";0;0;0;0;0;0;0;0;8,13681357645667e-05;0,000192760580864078;5,17200331755064e-05;0;0;0;0;0;9,73253540744218e-05;0;4,58944062717311e-05;0,000146394066090704
"maniery";0;0;0;0;0;9,24709498671577e-05;4,57725323206075e-05;0;0,00010793114661967;6,39220449142742e-05;0,000102906422115744;0,000101186042463333;0;0;0;0;0,000129097673944646;0;3,04384255937076e-05;0,000145638823444381
"manifestacja";0;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"manipulacja";0;0;0;0;0,000447397723217153;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0
"manipulowaæ";0;0;0;0;0;0,000219695424158469;0;0;0;0;0;0;0;0;0;0;0;0,000143884217966891;7,23165797597222e-05;0
"mankiet";0;0;0;0;0;0,000559141458072089;0;0;0;0;6,91379256457647e-05;0;0;0;0;0;0;0,000366196208845657;0,000245401547799018;0
"manowce";0;0,000170298520743719;0;0;0;0;0;0;0;0,00018432627315988;0;0;0;0;0;0;0;0;0;0
"mantikora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00052390833165083;0,000175545120875491;0
"manuskrypt";0;0;0;0;0;0;0,000217495676586634;0;0;0;0;0;0;0;0;0;0;0,000431652653900674;7,23165797597222e-05;0
"mapa";0;0;0;0;0,00101991459449815;0,000243148687241894;0;5,91306774744186e-05;0;0;0;0;0;0;0,00115616272735096;0;0,000254592901803624;0;0,00048021978159318;6,38252495924888e-05
"mapka";0;0;0;0;0;0,00053330038447381;0;0,000259383781907345;0;0;0;0;0;0;0;0;0;0;0;0
"mar";0,000175461671458464;0;0,00039420991300225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mara";0,000229362946542481;8,90454768495736e-05;8,24495938750751e-05;0;0;0;0;0;0;0,000192760580864078;0,000103440066351013;0;0;0;0;0;0;0;4,58944062717311e-05;0
"marazm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000175545120875491;0,000139988541714596
"marchew";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;8,77725604377457e-05;0
"marchia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;8,77725604377457e-05;0
"marek";0;0;0;0;0;0;0;0;0;0;9,89140094952168e-05;0,000145890561918637;0;0;0;0;0;0;0;0
"margarita";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00074453478901493;0,00314344998990498;0;0
"margarity";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186133697253732;0,000349272221100553;0;0
"margines";0;0;0;0;0;0,000266650192236905;0;0,000259383781907345;0;0;0;0;0;0;0;0;0;0;0;0
"maria";0;0;0;0;0;0;0;0;0;0,000110975474420153;0,000535969509290138;0,000175669740887132;0;0;0;0;0,000560318260772119;0;0;8,42815002107038e-05
"maria¿";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000349272221100553;0;0,000279977083429192
"mari¹";0;0;0;0;0;0;0;0;0;0;9,89140094952168e-05;0,000145890561918637;0;0;0;0;0;0;0;0
"maribor";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0,000139988541714596
"mariboru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186133697253732;0,000174636110550277;0;0
"mariborze";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000349272221100553;0,000175545120875491;0
"marii";0;0;0;0;0;0;0;0;0;0,000368652546319761;0,000395656037980867;0;0;0;0;0;0;0;0;0
"mario";0;0;0;0;0;0;0;0;0;0;8,14961170249585e-05;0;0;0;0;0;0,000613428720606535;0;0;0,000115337783150704
"markiz";0;0;0;0;0;0;0;0;0;0;9,89140094952168e-05;0;0;0;0;0;0;0;0;0,000279977083429192
"markiza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0,00223981666743354
"marmur";7,99985830096267e-05;3,88222688034696e-05;0;0;0;0;0;0;0;8,40402381994095e-05;0;6,65161692064013e-05;0;0;0;0;8,4864300601208e-05;0;8,00366302655301e-05;6,38252495924888e-05
"marmurowy";4,58725893084961e-05;0;0;0;0;0,000278851435891187;0;0;0;0;5,17200331755064e-05;0;0;0;0;0;9,73253540744218e-05;0,000182627020730334;0,000137683218815193;0
"marnieæ";0;0;0,000129917197235781;0,00168015076376072;0;0;0;0;0;0;0,000162992234049917;0;0;0;0;0;0;0;0;0
"marnotrawiæ";0;0;0,0001576839652009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"marnowaæ";0;0;0,00016489918775015;0;0;0,000139425717945594;0,000138029688029737;0;0;9,6380290432039e-05;0;0;0;0;0;0;0;0;0,000137683218815193;0,000146394066090704
"marny";3,49116095308956e-05;0,000101652892232386;0,000188246275438462;0;0;0;0,000105048322861361;0,000103219184421595;0;0;3,93618417963126e-05;0;0;0;0;0;0,000222210135297926;0;0,00010478464038529;0
"mars";0,000799985830096267;0;0;0;0,0101991459449815;0,00486297374483788;0;0,000177392032423256;0;8,40402381994095e-05;0,000225490288951548;0,000133032338412803;0;0;0;0;0;0;0;0
"marsamars";0;0;0;0;0;0;0;0;0;0,00018432627315988;0;0,000145890561918637;0;0;0;0;0;0;0;0
"marsjañski";0;0;0;0;0,00268438633930292;0,000266650192236905;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"marsowy";0,000433693214445985;0;0;0;0;0,00109847712079234;0;0;0;0;8,14961170249585e-05;0;0;0;0;0;0;0;0;0
"marsz";0;0;0;0;0;0;0;0,000135626266429781;0;0;0;7,62830739642603e-05;0;0;0,00132592793447802;0;0,000973253540744218;0;0,000183577625086924;0,000512379231317465
"marsza³ek";0;0;0;0;0;0;0;0;0,000212850495080774;0,000672321905595276;0,000360784462322477;0;0;0;0;0;8,4864300601208e-05;0,000159244366820498;0,000720329672389771;6,38252495924888e-05
"marsza³kowski";0;0;0;0;0;0;0;0;0;0,00018432627315988;9,89140094952168e-05;0;0;0;0;0;0;0;0;0
"marszcz¹c";0;0;0;0;0;0;0;0;0;0;8,14961170249585e-05;0;0;0;0;0;0;0;0,000289266319038889;0,000230675566301408
"marszczyæ";9,17451786169923e-05;0;0;0;0;0;6,90148440148683e-05;0;8,13681357645667e-05;0;0;7,62830739642603e-05;0;0;0;0;0;0;9,17888125434622e-05;0,000146394066090704
"martwiæ";0;2,56324814805321e-05;2,37338016803532e-05;0;0;0,000160539412425751;7,94659885568976e-05;0;0;5,54877372100766e-05;2,97760838494521e-05;4,39174352217831e-05;0;0;0;0;0,000224127304308847;0;0,000184955214415938;4,21407501053519e-05
"martwieæ";0;0;0;0;0;0;0;0;0;0;0;0,000120200509186043;0;0;0;0;0;0;7,23165797597222e-05;0,000115337783150704
"martwy";8,76878382208042e-05;6,3830646083948e-05;1,97008353955876e-05;0;0,000167691918900543;6,66298762688784e-05;0,000115434778089316;0,000259256656065492;0;0;4,94327655167751e-05;3,64547649783789e-05;0;0,00312058270134469;0;0,000805898056852124;4,65106179502262e-05;2,1818815018339e-05;5,4830964049838e-05;0,000227369890038979
"maruder";0;0;0;0;0;0;0;0;0;0;6,91379256457647e-05;0;0;0;0;0;0,00169132432529477;0,000244130805897105;0,000184051160849264;0
"marudziæ";0;0;0;0;0;0;0;0;0;0;0,000162992234049917;0,000120200509186043;0;0;0;0;0;0,000287768435933783;0;0
"mary";0,000211276904793345;5,12649629610643e-05;0,000569611240328476;0;0;0,000321078824851501;0;0;0;0;0;0;0;0;0;0;0;0;0;8,42815002107038e-05
"maryœka";0;0;0;0;0;0;0;0;0;0;8,14961170249585e-05;0,000480802036744173;0;0;0;0;0;0;0;0,000115337783150704
"marzn¹æ";0;0;0;0;0;0;0;0;0;0;8,14961170249585e-05;0,000120200509186043;0;0;0;0;0;0;0;0,000115337783150704
"marzyæ";0;0;0,000164048477729869;0;0,000155151931777111;0;0,000320407726244253;0,000134926574542639;0;0;6,86042814104961e-05;0;0;0;0;0;0,000193646510916969;0,000545054560036035;6,08768511874151e-05;4,85462744814602e-05
"masa";0;0;0;0;0,000538720538720539;0,000642157649703002;0,000278130959949142;0,000429452643085812;0,000187379959713309;0;2,97760838494521e-05;4,39174352217831e-05;0;0;0;0;0,000168095478231636;0;2,64221734879911e-05;4,21407501053519e-05
"masakra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000431652653900674;0,000216949739279167;0,000346013349452112
"masê";0;0;0;0;0,000233934760157065;0,000139425717945594;6,90148440148683e-05;0,000339065666074453;0;0;5,17200331755064e-05;7,62830739642603e-05;0;0;0;0;0;0;0;0
"maska";0;0;0;0;0;0,00121574343620947;0,000180535581631011;0,000532176097269768;0;0;4,50980577903096e-05;0;0;0;0;0;8,4864300601208e-05;0,000477733100461495;0;0,000127650499184978
"maskarada";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0,000186133697253732;0;0;0
"maskowaæ";0;0;0;0;0;0;0,000184514311418258;9,06507415822348e-05;0;0;0;0;0;0;0;0;0;0;6,13503869497546e-05;9,78477916092441e-05
"mas³o";0;0;0;0;0,000368614894837199;0;0,000108747838293317;0;0;0;0;0,000120200509186043;0;0;0;0;0;0;0;0
"masowaæ";0;0;0;0;0;0,000266650192236905;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"masowy";0;0;0;0;0;0;0,000108747838293317;0,000213708565172656;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0
"mastora";0;8,51492603718597e-05;7,884198260045e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"masyw";0;0;0;0;0,000233934760157065;0,000139425717945594;0,000207044532044605;0,000203439399644672;0;0;0;0;0;0;0;0;0,000194650708148844;9,1313510365167e-05;0;0
"masywny";0;0;0;0;0,000312717588537018;0,00111828291614418;0,000276771467127387;9,06507415822348e-05;0;0;0;0;0;0;0;0;0;0;0;0
"masz";0,000217434854490324;0,000580350642209247;0,000500723882992834;0;6,93027842194961e-05;4,13046374080718e-05;0;0,000683043955501358;0,000482103501971948;0,00108499503759465;0,0010112502800966;0,000677962019538548;0;0;0;0;0,000807309286671891;0,000784492798447218;0,000815768498686435;0,000585481486152696
"maszerowaæ";0;0;0;0;0;0;0;0;0;0;6,91379256457647e-05;0,000101973126696854;0;0;0;0;0,000650509355882603;0;0,000184051160849264;0
"maszkara";0;0;0;0;0;0;0;0,000259383781907345;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0
"maszli";0;8,51492603718597e-05;0;0;0;0;0;0;0;0;9,89140094952168e-05;0;0;0;0;0;0;0;0;0
"maszt";0,000279995040533694;7,76445376069391e-05;0,000862717903543794;0,00278926919489827;0;0;0;0;7,09501650269245e-05;0;9,01961155806192e-05;0;0;0;0;0;0;0;4,0018315132765e-05;0
"maszyna";0;0;0;0;0,00116967380078532;0,00836554307673562;0,0028296086046096;0,00203439399644672;0;0;0;0;0;0;0;0;0;0;4,58944062717311e-05;7,31970330453521e-05
"maszyneria";0;0;0;0;0;0,000266650192236905;0,000263980299975156;0;0;0;0;0;0;0;0;0;0;0;0;0
"maszynka";0;0;0;0;0,000447397723217153;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0
"maszynowy";0;0;0;0;0,000737229789674399;0,000219695424158469;0,000217495676586634;0;0;0;0;0;0;0;0;0;0;0;0;0
"masz¿e";0;0;0;0;0;0;0;0;0;0,00018432627315988;9,89140094952168e-05;0;0;0;0;0;0;0;0;0
"maœciæ";0;8,90454768495736e-05;0,00016489918775015;0;0;0;0;0;0;9,6380290432039e-05;0;0,000152566147928521;0;0;0;0;0;0;4,58944062717311e-05;7,31970330453521e-05
"maœæ";0;4,45227384247868e-05;8,24495938750751e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000194650708148844;9,1313510365167e-05;9,17888125434622e-05;7,31970330453521e-05
"matczyny";0,000183963667890191;0;5,51081809200969e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000130101871176521;0;6,13503869497546e-05;0
"matecznik";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000306714360303267;0;7,23165797597222e-05;0,000115337783150704
"matematyczny";0;0;0;0;0,000312717588537018;0,00018638048602403;0,00295222898269213;0,000271952224746704;0;0;0;0;0;0;0;0;0;0;0;0
"matematyk";0;0;0;0;0;0;0,00145189164986336;0,000389075672861017;0;0;0;0;0;0;0;0;0;0;0;0
"matematyka";0;0;0;0;0,000312717588537018;0,00018638048602403;0,00322900044981952;0,00145041186531576;0;0;0;0;0;0;0;0;0;0;0;0
"materia";0;0;0;0;0;0,00106110779811154;0,00110300739004429;0;0,000123851416581942;0,000440104792438363;0,000118085525388938;0,000174167074425212;0;0;0;0;0;0;3,49282134617635e-05;5,57070415038922e-05
"materializowaæ";0;0;0;0;0;0;0,000131990149987578;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"materialny";0;0;0;0;0,000203982918899631;0;0,000842499380944716;0,000295653387372093;7,09501650269245e-05;8,40402381994095e-05;9,01961155806192e-05;6,65161692064013e-05;0;0;0;0;0;0;0;0
"materia³";0;0;0;0;0,000404040404040404;0,000481618237277252;0,000437062937062937;0,000273288045600062;0,000140534969784982;5,54877372100766e-05;0;8,78348704435661e-05;0;0;0;0;5,60318260772119e-05;5,25707076017243e-05;2,64221734879911e-05;0
"matka";0,00112794330766856;0,00101561362386618;0,00147774609371056;0,000315882856249084;0;0;0,000245346395182656;2,00895281029811e-05;0,00055441902726774;0,000199867506925331;0,00042901527034401;0,000158191137892328;0;0;0;0;0,00014416237261998;0,000351669185510822;0,000367095824408896;0,000173475995897095
"matnia";6,13212226300637e-05;0;0,000165324542760291;0;0;0;0;0;0;0,000257677071899607;0;0;0;0;0;0;0;0;6,13503869497546e-05;0
"mato³";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0,000139988541714596
"matowy";0;0;0;0;0,000269360269360269;0,000802697062128753;0;0,000390411493714375;9,36899798566543e-05;0;0;0;0;0;0;0;0;0;0,000105688693951964;0
"matrona";0,000289128809630657;0,000420931319431913;0,000194875795853672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"matryca";0;0;0;0;0;0;0,000263980299975156;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"matuœ";0;0;0;0;0;0;0;0;0;0;0;0,000145890561918637;0;0;0;0;0;0;0;0,000279977083429192
"mawiaæ";0;0;0;0;0;0;0;0;8,13681357645667e-05;0;0,000103440066351013;7,62830739642603e-05;0;0;0;0;0;0,000182627020730334;0,000275366437630386;7,31970330453521e-05
"mawr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000930668486268662;0;0;0,000419965625143788
"maxima";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000153357180151634;0,000143884217966891;0;0,000115337783150704
"mazowiecki";0;0;0;0;0;0;0;0;0,000155615688147626;0;0,000791312075961735;0;0;0;0;0;0;0;0;0
"maŸ";0;0;0;0;0;0;0;0;0;0;9,89140094952168e-05;0,000145890561918637;0;0;0;0;0;0;0;0
"m¹ciæ";0,000369734583388353;5,12649629610643e-05;0;0;0;0;0;0;0,000187379959713309;0;0,000119104335397808;0;0;0;0;0;0;0;0;8,42815002107038e-05
"m¹drala";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00052390833165083;0,000175545120875491;0
"m¹dre";0;0,000102529925922129;0,000189870413442825;0;0;0;7,94659885568976e-05;0;0;0,000110975474420153;0;0;0;0;0;0;0,000336190956463271;0;0;0
"m¹droœæ";0;0,000179427370363725;0,000261071818483885;0;0,000134680134680135;0,000160539412425751;7,94659885568976e-05;0;0;0;5,95521676989042e-05;4,39174352217831e-05;0;0;0,000763358778625954;0;5,60318260772119e-05;0;0;0,000126422250316056
"m¹dry";8,50199643172751e-06;0,000206295398256583;0,000252139059459889;0;4,33573191767491e-05;7,75232207948376e-05;3,83735014566945e-05;3,77053285180795e-05;3,01614367252881e-05;5,35891845889517e-05;9,58575794686048e-06;1,41382562532878e-05;0;0;0,000245746637318597;0;1,80382190220968e-05;3,38479754902074e-05;0,000119084559632813;0,000135662913985403
"m¹drzejszy";0;0;2,73414129549782e-05;0;0;9,24709498671577e-05;9,1545064641215e-05;4,49755248475463e-05;0;6,39220449142742e-05;0;0;0;0;0;0;6,45488369723231e-05;6,05616177817816e-05;6,08768511874151e-05;4,85462744814602e-05
"m¹drzyæ";0;7,01552199053189e-05;0;0;0;0;0;0;0;0;0;0,000120200509186043;0;0;0;0;0;0,000143884217966891;0;0
"m¹ka";6,83345947114801e-05;2,2107924954504e-05;0,000225173523490547;0,000529463766881562;0;0;0;3,36728537616173e-05;0;4,78579778187807e-05;5,13635347933579e-05;3,78786331247284e-05;0;0;0;0;4,83272525494517e-05;4,53420500604597e-05;0;0,000109038745417202
"m¹¿";0,00157567368724791;0,00293117323254591;0,00197653777196564;0,00114454581352904;0;0;0;7,27908616474901e-05;0,00040759063448952;0,00117248944675248;0,00035160431033168;0,000382118457375836;0;0;0;0;0,000104469385904567;0,000294048753586186;0,000147789663400439;5,23799727556907e-05
"mdleæ";3,99992915048134e-05;7,76445376069391e-05;0;0;0;0;0;0;0;8,40402381994095e-05;0;0,000133032338412803;0;0,0037959227389217;0;0;8,4864300601208e-05;0;8,00366302655301e-05;0
"mdli";0;8,51492603718597e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0
"mdliæ";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0
"md³y";0;0,000535651010021948;0,000165324542760291;0;0;0;0;0;0;0,000257677071899607;6,91379256457647e-05;0;0;0;0;0;0;0;0;0
"mea";0;0;0;0;0;0;0,000131990149987578;0;0;0,00018432627315988;0;0;0;0;0;0;0;0;0;0
"meander";8,77308357292318e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186133697253732;0;0;0
"mebel";0;0;0;0;0;0;0;0,000203439399644672;0;9,6380290432039e-05;0,000103440066351013;0;0;0;0;0;0;9,1313510365167e-05;4,58944062717311e-05;7,31970330453521e-05
"mech";4,58725893084961e-05;0;0;0;0,000233934760157065;0;0;6,78131332148905e-05;0;0;0;0;0;0;0;0;0,000194650708148844;0;9,17888125434622e-05;0,000439182198272113
"mechaniczny";0;0;0;0;0;0,00131817254495081;0,000326243514879951;0,00053427141293164;0;0;0;0;0;0;0;0;0;0;0;0
"mechanika";0;0;0;0;0;0,000266650192236905;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0
"mechanizm";0;0;0;0;0,000407965837799261;0,00170204081069326;0,000722142326524042;5,91306774744186e-05;0;0;0;0;0;0;0;0;0;0,000159244366820498;8,00366302655301e-05;6,38252495924888e-05
"medalion";0;0;0;0;0;0;0;0;0,000108770698219298;0;0;0;0;0;0;0;0,000130101871176521;0,000366196208845657;0,000552153482547791;0
"medon";0;8,51492603718597e-05;0,0006307358608036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"medycyna";0;0;0;0;0;0,000278851435891187;6,90148440148683e-05;0,000135626266429781;0;0;0;0,000152566147928521;0;0;0;0;9,73253540744218e-05;0;0,000137683218815193;0
"medyczny";0;0;0;0;0,000368614894837199;0;0;0;0;0;0;0,000120200509186043;0;0;0;0;0;0;0;0,000115337783150704
"medyk";0;0;0;0;0;0;0;0;0;0,000192760580864078;5,17200331755064e-05;7,62830739642603e-05;0;0;0;0;0,000291976062223265;9,1313510365167e-05;4,58944062717311e-05;0
"medykament";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000143884217966891;0,000289266319038889;0,000115337783150704
"medytacja";0;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0,000175545120875491;0
"medytowaæ";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"mego";0,000147719408179491;0,000254884628917036;0,000339256483247833;0;0;0,000199546757664559;0,000419791099995494;0,000509536031532431;0,00020379531724476;0,000241394886096099;0,000148043920139655;0,000163765053161073;0;0;0;0;6,96462572697115e-05;0;0,00013136858968928;0,000157139918267072
"mej";0,000456359339803928;0,000354344375498952;0,000956949453424236;0;0;0;9,1545064641215e-05;0;5,39655733098351e-05;0;3,4302140705248e-05;0;0;0;0;0;6,45488369723231e-05;0;9,13152767811227e-05;0,000291277646888761
"melancholia";0;0;0;0;0;0;0;0;0,000384639377078682;0,000151868027642116;0;0;0;0;0;0;0;0;7,23165797597222e-05;0
"meldowaæ";0;0;0;0;0;0;0;0;0,000128213125692894;0;0;0;0;0;0;0;0,000153357180151634;0,000143884217966891;0;0
"melitele";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000431652653900674;0,0006508492178375;0,00057668891575352
"melodia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000613428720606535;0;7,23165797597222e-05;0,000115337783150704
"melodyjka";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"melodyjny";0;0;0;0;0;0;0;0,000320562847758984;0;0;0;0;0;0;0;0;0,000306714360303267;0;0,000144633159519444;0
"me³³o";0;0;0;0;0;0;0;0,000129691890953672;0,000155615688147626;0;0;0;0;0;0;0;0;0;0;0
"memento";0;0;0;0;0,000447397723217153;0;0;0;0;0,00110595763895928;0;0;0;0;0;0;0;0;0;0
"memoria";0;0;0;0;0,000312717588537018;0;0;0;0,000108770698219298;0;6,91379256457647e-05;0;0;0;0;0;0,000260203742353041;0;0;0
"memoria³";0;0;0;0;0,000447397723217153;0;0,000395970449962734;0;0;0;0;0;0;0;0;0;0;0;0;0
"memoriapro";0;0;0;0;0;0;0;0;0,000155615688147626;0;9,89140094952168e-05;0;0;0;0;0;0;0;0;0
"memu";4,58725893084961e-05;0,000222613692123934;0,000123674390812613;0;0;0;0;6,78131332148905e-05;0;9,6380290432039e-05;0,000103440066351013;0;0;0;0;0;0;0;0;0
"menelaj";7,22822024076642e-05;0,00287636401611807;0,00123421337373992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"menelaja";7,22822024076642e-05;0,000912017858769146;0,000324792993089453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"menelajem";0;0,000425746301859298;0,00023652594780135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"menelaju";0;0,000510895562231158;0,0006307358608036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"menesteja";8,77308357292318e-05;8,51492603718597e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"meriadok";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00832563432302597;0;0,00645034581531527;0;0;0;0
"merigold";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000650509355882603;0,000732392417691314;0,00177916122154288;0,000195695583218488
"merry";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0249769029690779;0;0,00645034581531527;0;0;0;0
"merry’ego";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00832563432302597;0;0,0193510374459458;0;0;0;0
"mesa";0;0;0;0;0,000447397723217153;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"meta";0,000429248558410446;0,000476134231130621;0,000220432723680388;0;0;0;9,22571557091291e-05;0;0;0;0;0;0;0;0;0;0;0;0;0
"metafizyczny";0;0;0;0;0;0;0,000263980299975156;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"metafizyk";0;0;0;0;0;0,000266650192236905;0,000263980299975156;0;0;0;0;0;0;0;0;0;0;0;0;0
"metafora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000263317681313237;0,000419965625143788
"metagalaktyka";0;0;0;0;0;0;0,000791940899925468;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"metal";5,28192261983362e-05;0;0;0;0;0,001284315299406;0;0,0009369875849145;0;0;0;0;0;0;0;0;0;0;0,000264221734879911;0,000252844500632111
"metaliczny";0;0;0;0;0;0,00112377588698025;0;0,0003123291949715;0;0;0;0;0;0;0;0;0,000112063652154424;0;0,000264221734879911;8,42815002107038e-05
"metalowy";0;0;0;0;0,000155151931777111;0,00120212234827305;0,000228862661603038;0,000629657347865648;0,00010793114661967;0;3,4302140705248e-05;0;0;0;0,000879391674385534;0;0;0,000181684853345345;0;9,70925489629204e-05
"meteor";0;0;0;0;0,0014744595793488;0,000439390848316938;0;0,000320562847758984;0;0;0;0;0;0;0;0;0;0;0;0
"meteoryt";0;0;0;0;0,00178959089286861;0,000799950576710715;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"meteorytowy";0;0;0;0;0,00223698861608577;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"metinnê";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0,000139988541714596
"metoda";0;0;0;0;0;0,000278851435891187;0,000276059376059473;0;0;0;0;0;0;0;0;0;0,000291976062223265;0,000182627020730334;0,000183577625086924;0,000658773297408169
